feature,class
"[-3.4223871e+02  1.2291868e+02  1.7507446e+01  2.1954094e+01
  7.2247500e+00  2.5387449e+01 -3.2401932e+01 -6.4454985e+00
 -1.4384574e+01 -1.9040905e+01 -9.0291719e+00 -1.8167514e+00
 -1.0504833e+01 -6.4728894e+00 -5.5929012e+00 -2.2628338e+00
 -1.2655270e+01  6.4606190e+00 -9.3380432e+00  2.5165594e-01
 -1.7166965e+01  2.3189726e-01 -2.2937772e+00 -1.6486198e+01
 -4.4246211e+00 -1.5833741e+00 -1.1254640e+01 -9.0529928e+00
 -6.1737156e+00 -1.2915161e+01  1.3776220e+00 -1.0732897e+01
 -6.0836453e+00 -1.8823922e+00 -7.2667513e+00 -3.3869736e+00
  1.6647797e+00  4.7200007e+00  1.2796292e+01  6.6514692e+00]",shahed
"[-3.4639322e+02  1.3022618e+02  1.6527643e+01  1.8386040e+01
 -3.5045090e+00  1.6485085e+01 -2.7221479e+01 -6.1825734e-01
 -1.3214459e+01 -8.2967710e+00 -8.1607609e+00 -7.4658127e+00
 -1.1842166e+01 -5.9346938e+00 -1.1926575e+00 -6.1285524e+00
 -1.3083423e+01  1.6604652e+00 -6.9660602e+00  2.0766814e+00
 -1.6785164e+01 -3.4238546e+00 -1.0768691e+01 -1.9251894e+01
 -4.5221877e+00 -4.6599231e+00 -8.0682230e+00 -6.5060592e+00
 -2.7974808e-01 -8.8006907e+00  1.8908812e-01 -6.8271914e+00
 -4.4903378e+00  1.4196500e-01 -7.4216175e+00 -5.4228753e-01
  3.4157445e+00  1.8071983e+00  1.1818343e+01  7.0947828e+00]",shahed
"[-3.5538135e+02  1.0153389e+02  1.9889099e+01  3.9107609e+01
  6.3568311e+00  1.7768164e+01 -2.6434608e+01 -5.7403393e+00
 -1.6889847e+01 -9.2716713e+00 -5.8563809e+00 -6.9063702e+00
 -2.0204414e+01 -2.3174057e+00 -7.9800639e+00  1.4951640e+00
 -7.4056339e+00  3.7658539e+00 -8.0980635e+00  3.3073547e-01
 -1.9331480e+01 -2.0486383e+00 -2.1215477e+00 -1.5160262e+01
 -3.3979857e+00  8.2061923e-01 -1.1191111e+01 -6.6508393e+00
 -6.2884154e+00 -1.3600198e+01 -2.8623407e+00 -6.8740187e+00
 -3.5730791e+00 -3.6324365e+00 -5.1637731e+00 -4.8030896e+00
 -4.9325719e+00 -2.7547905e+00  4.0109363e+00  2.3374820e+00]",shahed
"[-4.7706766e+02  9.6068802e+01  1.3120536e+00  3.3435890e+01
 -1.6004988e+01  1.4030575e+01 -1.6590282e+01  1.6419194e+00
 -4.1758113e+00 -3.1378937e+00 -2.3279212e+00 -7.3108068e+00
 -8.7398062e+00 -9.5082273e+00  9.6874964e-01 -1.1829066e+00
 -5.2109561e+00 -2.1197214e+00 -6.3651357e+00  1.1983762e+00
 -1.2307797e+01 -2.8787029e-01 -1.2299126e+00 -6.2736359e+00
 -3.7312353e+00 -2.8561833e+00 -6.0878129e+00 -2.9370558e+00
 -3.2103262e+00 -5.8370667e+00 -1.9744225e+00 -4.1819224e+00
 -2.7633154e+00 -2.5425024e+00 -3.5083504e+00 -5.7175021e+00
 -5.9821959e+00 -3.3567262e+00 -2.0078676e+00 -3.0286248e+00]",shahed
"[-396.9762     147.39131     26.18583     25.159904   -25.347242
   23.65673    -18.81875     -1.886777    -5.692285   -18.49066
    4.301843    -4.239875   -17.215784    -4.003304    -8.229453
   -5.29854    -13.93833     -3.9870012   -9.996618     6.561261
  -17.607315     2.1338065   -4.2906766  -14.416003    -1.6986337
   -5.4059963  -11.955438    -4.7471166   -6.443153   -10.322495
   -3.0281014   -8.943115    -3.0829732   -4.5458493  -11.545548
   -8.321283    -8.794214    -3.0898702    9.8689785    9.832312 ]",shahed
"[-4.0369363e+02  9.6292046e+01 -1.0966707e+01  1.6892586e+01
 -8.7861884e-01  2.6452162e+01 -1.2861185e+01 -8.2355690e+00
 -2.1452911e+01 -9.4993715e+00  1.0600217e+01 -7.7623963e+00
 -1.6468458e+01 -1.2307700e+01 -1.9086009e+00 -1.1471745e+00
 -4.5528865e+00 -2.4417143e+00 -4.8254757e+00  3.0769444e-01
 -1.7241018e+01  4.3181567e+00 -3.8055651e+00 -1.3477024e+01
 -2.2484896e+00 -1.7773242e+00 -7.3666396e+00 -7.4041514e+00
 -7.2545729e+00 -7.4962907e+00  1.8647217e+00 -6.6244764e+00
 -1.9222130e+00  1.2361655e+00 -1.0948398e-02  7.9888959e+00
  2.3643916e+00  6.3380551e+00  5.0051646e+00 -4.7948227e+00]",shahed
"[-3.96638794e+02  1.42761673e+02  3.07532043e+01  2.55607433e+01
 -1.44563293e+00  2.76569939e+01 -1.67568436e+01 -7.44845390e+00
 -1.26216850e+01 -1.14210835e+01 -1.99781942e+00 -1.34713101e+00
 -6.31192827e+00 -7.81245279e+00 -1.15527315e+01 -5.32045555e+00
 -1.14164200e+01  4.24041224e+00 -1.08639212e+01 -7.56322071e-02
 -1.68601208e+01  2.87395763e+00 -8.77976036e+00 -1.67633686e+01
 -3.10020030e-01 -8.14261341e+00 -5.95079803e+00 -7.99119139e+00
 -4.45205641e+00 -1.11547842e+01 -7.53948975e+00 -9.10572147e+00
 -3.82982779e+00 -6.23398542e+00 -7.32100201e+00 -5.64096594e+00
 -2.72266340e+00  5.36309958e+00  5.08301735e+00  1.06880367e+00]",shahed
"[-5.4816986e+02  1.3671320e+02 -8.0188894e+00  4.2529484e+01
 -2.3201740e+01  1.8641115e+01 -2.2846207e+01  4.0531454e+00
 -1.5513095e+01 -4.7265725e+00 -7.4155164e+00 -9.3549738e+00
 -3.2765069e+00 -3.7267060e+00  2.2010146e-01 -5.6158781e+00
 -2.6292486e+00 -4.5525784e+00 -5.3616028e+00 -8.3330507e+00
 -5.6558037e+00 -3.3475175e+00 -6.7078800e+00 -3.6423819e+00
 -4.1287999e+00 -3.2260897e+00 -2.1160507e+00 -5.7277274e-01
 -2.3343525e+00 -1.8776952e+00 -2.7929168e+00 -5.1696262e+00
 -1.9558170e+00 -6.3262849e+00 -3.8118207e+00 -4.9547687e+00
 -2.8365953e+00 -2.1698453e+00 -2.3132813e+00 -2.0829120e+00]",shahed
"[-5.3048590e+02  1.1934846e+02 -2.6330050e+01  3.1219482e+01
 -2.5238701e+01  2.8030495e+01 -2.9158689e+01 -2.3991238e-01
 -1.8146751e+01  3.6748977e+00 -1.0185750e+01 -4.1153913e+00
 -1.0899209e+01  7.8422964e-01 -5.3806901e+00 -4.9795949e-01
 -5.6876864e+00 -2.0335410e+00 -4.6323376e+00 -9.5125049e-01
 -4.9752712e+00  3.9962533e+00 -9.8680887e+00 -7.2049260e+00
 -3.5370400e+00 -6.1502132e+00 -1.6351082e+00 -8.7474689e+00
 -2.0430901e+00 -9.8799592e-01 -1.4243039e-02 -5.0435619e+00
  1.6715454e+00 -4.0986934e+00  3.7090218e-01 -2.6059849e+00
 -5.9759679e+00 -2.5832655e+00 -4.0955667e+00 -4.5480542e+00]",shahed
"[-338.44797     91.7765      14.299057    21.147858     1.9120141
   20.04218    -42.140022   -17.438372   -22.678734     7.569053
   -6.079463    -5.9635572   -7.3363156   -6.9976      -9.342872
   -1.603022   -15.882241     2.7821343   -2.8095815   -5.4213543
  -13.947199     5.904983   -15.729974    -4.993564    -4.404299
   -7.0827785   -7.719269   -11.63068     -4.230447   -15.603733
   -2.851516    -2.7186534    2.0734603    2.6689951   10.392851
    7.0149903    9.167272     5.6317906    2.464968    -3.7486448]",shahed
"[-362.88657    145.8938      -2.3759558  -11.115129     1.604562
   21.241392   -21.94678     -8.347351   -21.848799    -8.571275
   -1.0244554   -8.777284     1.2887496  -15.199155   -12.497842
   -4.325583    -5.540621     0.6984589  -12.604792     4.089064
  -11.625127     2.445185   -11.4364      -9.720558    -6.0832753
   -8.176835    -6.3995852   -8.926102    -3.5353272   -9.46749
   -6.3515105   -1.9251194   -7.9512377   -1.7675284   -2.9833288
   -0.6331144    8.079897     8.897299    14.043206     9.712208 ]",shahed
"[-4.3595526e+02  8.8112022e+01  2.6447496e+00  2.2222609e+01
 -1.1300279e+01  2.2117573e+01 -1.4790397e+01  6.1518580e-01
 -1.6754869e+01 -3.1005960e+00  1.5952021e-01 -1.1471922e+01
 -6.8376622e+00 -7.4245572e+00 -7.7594700e+00 -2.3474109e+00
 -6.3812270e+00  7.9322624e-01 -1.3302373e+00  4.2179012e+00
 -4.8235664e+00 -6.7885923e-01 -5.1656528e+00 -7.6528187e+00
 -5.7711105e+00 -4.7313414e+00 -7.1014543e+00 -4.5671906e+00
 -4.6236682e+00 -6.6654863e+00 -4.9092274e+00 -5.4733615e+00
 -2.6327307e+00 -4.4889007e+00 -3.4438314e+00 -8.7861770e-01
 -2.3199493e-01  2.9023678e+00  3.2737098e+00  8.1831706e-01]",shahed
"[-350.63818      94.06042       6.2784963    10.782097    -23.763819
   50.894047    -30.670044     -4.4132614   -21.488884     -7.7116485
    0.70736593   -1.6297195    -6.5119295    -2.3368025   -17.692543
   -3.6050658    -8.732159     -1.4321562    -8.767947      2.3744752
  -10.96568      -2.1399455    -2.4676647   -11.796887    -10.240576
    0.838419     -6.702126     -8.061813     -3.0456789    -8.996736
   -0.52426904  -10.107268     -1.2716604    -2.7370505    -3.8728578
   -3.110591      1.9653301     4.8196273     7.0318437     8.441642  ]",shahed
"[-430.1406      115.011116     37.207005      6.7871127    -7.906162
   22.480171     -9.90758      -4.946276    -13.41034     -12.836262
   -6.8046217    -6.4693227   -13.324706     -7.786995     -8.285145
  -10.651324     -7.274451      0.74261034   -2.4901226    -2.5096262
   -8.743028     -6.6104946    -1.6051232   -10.359966     -8.628589
   -1.097261     -9.561268     -5.432506     -4.5982275   -10.816906
   -1.8369842    -9.669307     -1.9949492     1.124697      4.1332407
   10.050198      7.3219543     8.934399      2.635966     -2.3504393 ]",shahed
"[-4.0778516e+02  1.1102184e+02  2.2127460e+01  1.1629755e+01
 -2.7622094e+00  2.2478148e+01 -2.0415607e+01 -7.7041459e+00
 -1.6168352e+01 -7.4141459e+00 -3.3325989e+00 -6.2204237e+00
 -1.2035295e+01 -1.2911270e+00 -8.1749420e+00 -8.1491127e+00
 -6.0100431e+00  1.0203290e+01 -1.3095606e+01 -4.1557109e-01
 -9.0869465e+00 -7.6751313e+00 -2.7945507e+00 -1.3647638e+01
 -6.7387319e+00  1.3921808e+00 -1.0591007e+01 -7.8450351e+00
  1.5100086e-01 -1.2929795e+01 -2.1489570e+00 -6.6337447e+00
 -2.2166235e+00 -5.2825809e-01 -1.2522839e+00 -3.0430007e+00
  4.2504115e+00  9.8420658e+00  1.4472513e+01  6.9796772e+00]",shahed
"[-4.3167044e+02  8.9813034e+01  3.0563943e+00  2.2257189e+01
 -5.3527193e+00  8.3190680e+00 -1.4205079e+01 -1.0098091e+01
 -1.2700540e+01  1.2621857e+00 -1.0645231e+01 -1.1394317e+01
 -5.2805452e+00 -1.2058219e+00 -3.9313285e+00 -5.9304899e-01
 -8.6446600e+00 -1.7501843e+00 -5.9545288e+00  6.7402864e-01
 -1.3824457e+01  8.5518587e-01 -4.8609915e+00 -1.0698258e+01
  2.8525415e-01 -9.0348110e+00 -2.4701884e+00 -4.8410578e+00
 -7.4390469e+00 -4.3110800e+00 -3.0012858e+00 -6.8265018e+00
  1.4673760e+00 -9.8413795e-01 -4.6664958e+00  1.8411560e+00
 -3.5770807e+00  3.5917571e+00  3.1871054e+00 -2.8964677e+00]",shahed
"[-3.95540619e+02  1.34710114e+02  2.72727413e+01  1.09462242e+01
 -1.14265175e+01  2.68749695e+01 -1.77017193e+01 -3.63483787e+00
 -2.15367241e+01 -1.28591957e+01 -6.06895638e+00 -1.22719736e+01
 -4.36207199e+00 -3.78600383e+00 -4.91320705e+00 -8.49475956e+00
 -1.02625017e+01 -6.84923053e-01 -9.39844131e+00  5.99880505e+00
 -1.19283237e+01 -6.04275370e+00 -9.12495804e+00 -1.59708109e+01
  1.27342820e+00 -4.77485847e+00 -9.03855324e+00 -2.36824393e+00
 -9.12776089e+00 -4.37929440e+00 -6.27003527e+00 -7.64039564e+00
 -6.52482331e-01 -2.85745859e+00 -4.38064098e+00 -2.49270067e-01
  3.15980220e+00  4.95482206e+00  5.64424372e+00  4.99073124e+00]",shahed
"[-374.93155     116.10025      10.478074     30.696508     -4.6683097
   27.713934    -30.637262    -17.176226     -8.161679    -12.02617
    2.5238154    -9.297214     -7.489589     -2.41416     -12.833704
   -7.339427     -7.105484     -0.39430788  -11.590773      6.2924504
  -18.644653      2.9065638    -2.9872446   -18.835432     -1.8370441
   -5.270882     -7.8975997    -4.8878956    -9.772669     -6.1540303
   -5.5469193    -8.533889     -5.140047     -2.356516     -1.7808913
   -0.39962342    2.6379588     3.5507913    10.683414      5.4049206 ]",shahed
"[-4.9793698e+02  1.0561498e+02  8.6554909e+00  1.8321747e+01
 -6.7336292e+00  1.9916624e+01 -1.2338329e+01 -9.1287298e+00
 -5.1015162e+00 -1.0191764e+01 -1.8889203e+00 -8.5027781e+00
 -8.8211632e+00 -1.0382575e+00 -3.2087600e-01 -5.8993602e+00
 -4.5815678e+00 -3.7082796e+00 -6.8412952e+00  5.9931459e+00
 -1.6715063e+01  2.5115964e+00 -1.6467956e+00 -1.0451183e+01
 -5.6161118e+00 -6.7696438e+00 -4.4112368e+00 -4.9303927e+00
 -6.0569363e+00 -6.3988295e+00 -1.0383891e+00 -8.2890081e+00
 -2.5360811e+00 -5.9770638e-01 -4.7111564e+00 -3.2289436e+00
 -1.8010617e+00 -3.6728799e+00 -1.2403069e+00 -1.7901244e+00]",shahed
"[-4.13740997e+02  9.83734131e+01  1.05879755e+01  1.64412327e+01
  1.63261604e+01  2.08996468e+01 -1.69605274e+01 -1.24150972e+01
 -2.26276054e+01 -1.21945152e+01 -1.83585682e+01 -1.38746729e+01
 -8.75576687e+00 -5.41254091e+00 -7.48115683e+00 -4.10099983e-01
 -2.58859992e+00 -8.19499969e-01 -7.50025690e-01  1.66584504e+00
 -1.54318380e+01  1.41433918e+00 -6.59822893e+00 -1.41004725e+01
 -4.88824940e+00 -6.24926758e+00 -4.31535196e+00 -8.97690582e+00
 -6.52967036e-01 -4.40531349e+00  7.87637711e-01  1.01771259e+00
  4.03220749e+00  2.20809078e+00  6.91148996e-01  1.09667063e+00
 -1.25653732e+00  2.15717983e+00 -1.27376723e+00 -3.65012836e+00]",shahed
"[-3.27396637e+02  1.60785782e+02 -1.96213496e+00  1.33001134e-01
  1.58397894e+01  2.69712334e+01 -4.61907959e+01 -1.93059158e+01
 -1.57726011e+01 -7.75476027e+00  3.53304815e+00 -7.57009411e+00
 -4.06259932e-02 -1.30557251e+01 -1.27955484e+01 -9.18703842e+00
 -6.17005444e+00 -4.73708630e+00 -8.71458817e+00  1.03621235e+01
 -2.62942619e+01  6.64276552e+00 -1.25101175e+01 -1.19405060e+01
 -2.46617389e+00 -1.02520075e+01 -5.24226332e+00 -7.38281107e+00
 -6.06037426e+00 -6.40707350e+00 -6.54957724e+00 -8.99460971e-01
 -4.17843103e+00 -3.62189770e-01  2.31442666e+00  4.91125345e+00
  6.19332123e+00  5.09039402e+00  8.31139660e+00  3.22638345e+00]",shahed
"[-360.2414      100.38189      17.425634     38.851357     28.271025
   20.822983    -31.738922     -7.2521772   -27.887255     -6.611296
  -16.317122    -11.406473     -8.6876335    -3.6901734    -8.625396
   -1.1111455   -16.850042      7.2568984    -6.561902      2.9257636
  -24.446648     10.741901     -9.336128    -19.905598      1.5246929
  -10.684361     -8.055599     -5.7049594    -3.8805518    -6.7387667
   -2.534304     -5.5558343    -1.1467806    -4.8529377     1.0726361
   -0.79853916    0.37493846    9.165559      8.84632       2.683121  ]",shahed
"[-4.49573425e+02  1.04765114e+02 -6.35066938e+00  1.33843298e+01
  1.18143120e+01  1.55566216e+01 -1.98088951e+01 -1.76845837e+01
 -3.42940521e+00  3.22422028e-01 -9.45272732e+00 -1.44507837e+01
 -2.01759887e+00 -2.10515833e+00 -7.94600105e+00 -4.57696629e+00
 -6.49058485e+00 -7.42149353e-03 -2.19818020e+00  1.49908674e+00
 -9.10673428e+00  3.79446626e+00 -6.71435833e+00 -1.19282694e+01
 -6.73515654e+00 -7.67460012e+00 -3.95272088e+00 -5.50276375e+00
 -2.44877839e+00 -3.66009355e+00 -2.30212617e+00 -5.51469374e+00
 -2.61528635e+00 -2.13993359e+00 -2.24105537e-01 -1.80201101e+00
 -3.08018112e+00  1.74948454e+00  4.80343008e+00 -7.97188401e-01]",shahed
"[-3.2708450e+02  1.3690587e+02  3.9024342e+01 -3.5337539e+00
 -1.5116684e+01  2.9621557e+01 -2.7595179e+01 -4.4467301e+00
 -2.4347662e+01 -1.8977520e+01  4.6991243e+00  1.4817499e-01
 -4.5277348e+00 -1.3951914e+01 -1.2647476e+01 -1.8617349e+00
 -8.4821138e+00 -9.4421158e+00 -1.3013753e+00  4.6704787e-01
 -1.9356525e+01  2.3225784e+00 -1.3390292e+01 -1.4889515e+01
 -3.7575452e+00 -9.5945501e+00 -5.0069628e+00 -1.8443766e+01
 -5.4923482e+00 -1.0722266e+00 -3.1619964e+00  1.7383236e+00
  2.7877262e+00  6.8628035e-02 -2.8049324e+00 -2.5362296e+00
 -3.7541833e+00  2.9467218e+00  2.9010055e+00  3.1571999e+00]",shahed
"[-3.72638306e+02  7.85377197e+01  1.87393627e+01  4.99451332e+01
  1.02960739e+01  2.52561359e+01 -1.81322346e+01 -7.87668750e-02
 -2.76660938e+01 -4.81759310e+00 -1.79184875e+01 -1.60604382e+01
 -1.36245241e+01 -1.41139374e+01 -8.04658604e+00 -4.83647490e+00
 -1.23479395e+01 -5.35107946e+00 -1.00537806e+01  6.59169769e+00
 -2.22135963e+01  1.01154375e+01 -7.73313904e+00 -1.61933403e+01
  1.61006999e+00 -1.84260952e+00 -2.79944611e+00 -6.20366240e+00
 -1.12258923e+00  3.44621348e+00 -4.49851131e+00 -5.40916395e+00
 -4.73372281e-01 -3.47099972e+00  1.35966575e+00 -5.98835945e+00
  1.09191275e+00  1.04853475e+00  3.32443380e+00 -1.47899663e+00]",shahed
"[-4.7047061e+02  7.1585358e+01  2.6301561e+01  1.4433508e+01
  6.2908548e-01  1.9946795e+01 -1.8817867e+01 -2.4939170e+00
 -7.0258794e+00 -5.7960463e+00 -4.1796427e+00 -7.5881438e+00
 -1.1139649e+01 -1.3747951e+00 -6.9509511e+00 -1.4619035e+00
 -7.7073627e+00 -5.5914998e-01 -4.3925738e+00  8.0596691e-01
 -8.9211712e+00  1.9017658e+00 -3.9273767e+00 -1.3355191e+01
 -1.9303908e+00 -6.9793644e+00 -6.3843236e+00 -5.9499941e+00
 -2.7263615e+00 -3.5303109e+00 -1.7845367e+00 -3.2078605e+00
  5.8560036e-02 -2.1894801e+00  2.9236655e+00  1.2101858e+00
  1.9702178e+00  1.0104181e+00 -7.6928896e-01  7.3945403e-02]",shahed
"[-3.8159082e+02  9.4686447e+01  2.6067505e+01  2.3317921e+01
  1.8790794e+01  2.7378569e+01 -2.6794287e+01 -7.6514058e+00
 -2.4905092e+01 -1.4820633e+01 -1.5996991e+01 -3.1643753e+00
 -1.4142499e+01 -9.2714205e+00 -4.3646755e+00 -2.1879652e+00
 -6.8047881e+00  2.3218441e+00 -3.7534120e+00 -2.2385469e-01
 -1.2183725e+01  3.1717978e+00 -5.2853651e+00 -1.5073861e+01
 -6.2528825e+00 -7.5235538e+00 -4.3380733e+00 -1.3967927e+01
 -2.3316240e+00 -8.9071474e+00 -3.1387892e+00 -5.1180857e-01
 -3.2365484e+00  4.2137074e+00  3.6479375e+00 -1.6923058e+00
  4.9975291e-01  2.1928411e+00  2.0928843e+00 -2.3698676e-02]",shahed
"[-340.61484     121.603096     16.216509     19.240294    -12.786141
   41.495754    -40.555504     -9.313086     -6.8615155   -21.158989
   -1.146205      1.8219123   -14.109287     -7.415504     -8.132713
    4.173567    -18.099974      3.5913804    -3.5353231     0.59889704
  -16.444536      2.8252633    -8.925827     -9.417415    -12.185012
   -0.6454406    -9.57304     -13.377719     -1.6864696   -10.22419
   -3.3395615    -2.6850824    -6.4299793    -3.4402153    -4.6621637
   -9.309225      1.1902629     0.37674764    9.512043      1.8250878 ]",shahed
"[-3.6670447e+02  1.2599231e+02  2.6576433e+01  3.0301149e+01
 -1.6207390e+00  2.2106361e+01 -3.2607452e+01 -5.1962314e+00
 -9.3215933e+00 -1.0540005e+01  3.7171493e+00 -6.2838345e+00
 -1.2691874e+01 -8.9022499e-01 -5.7638578e+00 -6.1438189e+00
 -1.2801020e+01 -1.2214053e+00 -4.3492184e+00  4.7695742e+00
 -1.7642681e+01  7.1817350e+00 -9.6518946e+00 -1.9733404e+01
 -1.6571721e+00 -5.8059988e+00 -1.0645562e+01 -8.2243395e+00
 -6.5943651e+00 -6.4911408e+00 -7.0048161e+00 -4.6811442e+00
  2.5803509e-01 -8.6089020e+00 -1.9381157e+00 -5.4816594e+00
 -3.0622675e+00  6.0930943e+00  3.8322561e+00  6.5904040e+00]",shahed
"[-3.9185388e+02  9.2498970e+01 -9.6612459e-01  9.5515194e+00
 -6.7799320e+00  2.3532429e+01 -2.2727171e+01 -6.8873348e+00
 -8.7636747e+00 -5.4622536e+00  1.0460629e+00 -7.6337023e+00
 -1.1019767e+01 -3.8054132e+00 -5.0385895e+00 -4.8070693e+00
 -1.0811350e+01  1.2671151e+00 -2.8408568e+00 -3.5497277e+00
 -1.1964128e+01  5.5104904e+00 -8.6127033e+00 -1.3526092e+01
 -3.7177470e+00 -6.6055727e+00 -6.6899796e+00 -7.8661594e+00
 -7.7281218e+00 -2.1332457e+00 -5.0589390e+00 -2.4734972e+00
  3.5045328e+00 -1.0178936e+00 -3.1489798e-01 -2.9028213e+00
 -2.4208024e+00 -1.1697421e+00  3.5798347e-01 -2.0453284e+00]",shahed
"[-4.3780713e+02  1.0702539e+02  1.5732047e+01  2.7835932e+01
 -3.8745985e+00  1.9762291e+01 -2.6377180e+01 -6.1626644e+00
 -1.9477194e+01 -9.2622929e+00  4.2889781e+00 -5.8853831e+00
 -4.3749676e+00 -3.7299216e+00  2.7942073e-01 -1.9271922e+00
 -1.1349038e+01  5.3111248e+00 -1.3934585e+01  8.8815680e+00
 -1.6845001e+01  1.2844111e+00 -6.6077862e+00 -1.2758957e+01
 -6.3941941e+00 -7.4535751e+00 -3.0014906e+00 -1.1585502e+01
 -7.5274771e-01 -4.9208646e+00 -3.3615723e+00 -3.5726647e+00
 -2.2850859e+00 -3.1046133e+00 -7.5409067e-01 -4.3067093e+00
 -1.6146228e+00 -6.9994736e+00 -7.6639825e-01 -6.2522049e+00]",shahed
"[-4.0589325e+02  9.8528732e+01  1.6005873e+01  1.7458641e+01
 -1.6896410e+01  2.2211334e+01 -1.7525755e+01 -4.1719136e+00
 -1.6548927e+01 -5.5098662e+00 -6.8819227e+00 -7.9712787e+00
 -7.8373456e+00 -1.0714220e+01 -5.6959109e+00 -5.5483574e-01
 -7.6458225e+00 -3.5156672e+00 -2.1148908e+00 -1.3733279e+00
 -1.5515961e+01  1.5194827e+00 -9.7168322e+00 -1.3229358e+01
 -5.0245528e+00 -7.8940167e+00 -6.9246674e+00 -9.4715195e+00
 -2.4532838e+00 -2.6315131e+00 -2.4940360e+00  2.6793113e-01
  1.6891170e+00  6.2478657e+00  7.2837892e+00  2.9506745e+00
  5.0471301e+00  4.7365439e-01  1.8316746e-01 -2.9613142e+00]",shahed
"[-402.11066    127.2841      22.397545    15.985841     7.4389496
   20.815992   -26.625847   -10.367561    -3.7757204   -9.858632
   -5.3386555   -8.553159    -5.4714875    1.7993716   -7.57182
  -13.953171   -15.0181055   -3.1190057   -6.4558687    0.6637516
  -18.630999     3.834523    -9.566613   -16.39994     -1.3909327
   -5.255603    -7.188687   -10.376449    -6.2278347   -1.5730168
   -7.114336    -2.0057657   -3.8795989   -1.0446143    5.3565993
    1.2861569    7.3648834   11.378076    14.8863945    8.836914 ]",shahed
"[-438.3368      122.817825     18.378912     14.545706     11.610761
   13.006936     -9.514141     -1.3921249   -19.174797    -17.815268
   -3.7023447   -14.6746025    -3.9720564    -3.609069     -7.49884
    1.2473614   -11.60738       5.059055     -6.7673244    -1.7989955
  -10.027714     -0.70320207   -6.634146    -14.84782      -2.8599002
   -4.390277     -7.359189    -14.396783     -3.0796013    -4.4487233
   -6.3556676    -3.6178832     0.76785046   -3.1914637     1.3715402
   -1.2348063     2.1087983     0.88107914    6.626378      2.5844123 ]",shahed
"[-5.4656531e+02  1.2085517e+02 -3.3472889e+01  3.1701216e+01
 -2.6991304e+01  3.0640038e+01 -2.4079405e+01 -1.7212757e+00
 -1.5459014e+01  4.8999600e+00 -8.5875254e+00  1.9541365e-01
 -7.5040464e+00  4.8325703e-01 -5.5420642e+00  1.5349196e+00
 -2.8752503e+00 -2.3432030e-01 -6.4627528e+00 -1.6855026e+00
 -9.3955402e+00  5.0826268e+00 -7.1852207e+00 -4.4388967e+00
 -2.3531249e+00 -1.0316531e+01  2.6241210e-01 -6.7440462e+00
 -5.1306920e+00 -1.0002662e+00 -6.1521387e-01 -5.0116735e+00
  5.5014567e+00 -3.0842772e+00  7.5881785e-01 -4.9330707e+00
 -7.8253374e+00 -2.7496583e+00 -3.6259062e+00 -5.6978474e+00]",shahed
"[-4.21174500e+02  1.16780205e+02  2.70977058e+01  1.85390549e+01
  1.23568611e+01  1.60373650e+01 -2.89171810e+01 -1.66660328e+01
 -6.52104759e+00 -1.07563686e+01 -1.14752922e+01 -1.21848812e+01
 -1.42546072e+01 -1.02707758e+01 -5.64739895e+00 -8.51871967e+00
 -1.15022821e+01 -2.95413065e+00 -6.75740671e+00 -4.34509456e-01
 -1.87779713e+01  2.14023158e-01 -8.93511963e+00 -1.17948399e+01
  9.25433159e-01 -2.44348884e+00  2.72437286e+00 -5.24971104e+00
 -9.00321782e-01 -2.08415604e+00 -2.29765797e+00  2.97352123e+00
  5.48063469e+00  3.07867956e+00 -5.78709356e-02  2.39493549e-01
 -1.63920832e+00 -1.89053714e+00  9.78827417e-01 -5.80718613e+00]",shahed
"[-4.48718781e+02  9.07053146e+01  1.43249292e+01  3.11998606e+00
  9.65596867e+00  1.09435568e+01 -2.33271675e+01 -5.89102173e+00
 -1.30303373e+01 -4.04503727e+00 -5.96895409e+00 -9.03569317e+00
 -5.78384876e+00 -5.15834236e+00 -1.44791722e+00 -1.23533058e+00
 -8.14367771e+00 -1.35457203e-01 -2.72717142e+00 -4.84368753e+00
 -1.03787985e+01 -2.95006943e+00 -7.51759481e+00 -6.58645058e+00
 -5.62784672e+00 -3.98162365e+00 -4.77907991e+00 -6.16060209e+00
  2.14314461e+00 -4.34308195e+00  2.87920666e+00  1.71042562e+00
  4.39734650e+00  3.97840595e+00  5.57714045e-01 -1.96292567e+00
 -2.36915207e+00 -1.01553011e+00 -3.66926432e+00 -4.90485430e+00]",shahed
